HH,Div,Date,HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,Result,match_api_id,home_team_buildUpPlaySpeed,home_team_buildUpPlayPassing,home_team_chanceCreationPassing,home_team_chanceCreationCrossing,home_team_chanceCreationShooting,home_team_defencePressure,home_team_defenceAggression,home_team_defenceTeamWidth,home_team_avg_shots,home_team_avg_corners,home_team_avg_crosses,away_team_buildUpPlaySpeed,away_team_buildUpPlayPassing,away_team_chanceCreationPassing,away_team_chanceCreationCrossing,away_team_chanceCreationShooting,away_team_defencePressure,away_team_defenceAggression,away_team_defenceTeamWidth,away_team_avg_shots,away_team_avg_corners,away_team_avg_crosses,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,B365H,B365D,B365A,League_1729.0,League_4769.0,League_7809.0,League_10257.0,League_13274.0,League_19694.0,League_21518.0,home_player_1_overall_rating,home_player_2_overall_rating,home_player_3_overall_rating,home_player_4_overall_rating,home_player_5_overall_rating,home_player_6_overall_rating,home_player_7_overall_rating,home_player_8_overall_rating,home_player_9_overall_rating,home_player_10_overall_rating,home_player_11_overall_rating,away_player_1_overall_rating,away_player_2_overall_rating,away_player_3_overall_rating,away_player_4_overall_rating,away_player_5_overall_rating,away_player_6_overall_rating,away_player_7_overall_rating,away_player_8_overall_rating,away_player_9_overall_rating,away_player_10_overall_rating,away_player_11_overall_rating,outcome,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,home_team_long_name,home_team_short_name,away_team_long_name,away_team_short_name
3217,E0,12/22/2008 0:00,Everton,Chelsea,D,8,2,6,5,1.0389890916945674,0.9534951740274936,1.389295115530857,0.6199373582460309,0,489215,60,65,60,70,45,40,70,40,12.289473684210526,12.370860927152318,19.730263157894736,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,19.730263157894736,0,4,2,2,0,0,5,3.6,1.73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,74,80,78,82,76,75,82,75,77,80,88,82,82,88,83,81,84,86,86,85,83,Draw,1729,1729,2008/2009,18,12/22/2008 0:00,8668,8455,Everton,EVE,Chelsea,CHE
3218,E0,12/26/2008 0:00,Aston Villa,Arsenal,D,9,6,7,6,0.8143428015984447,0.9973676513600468,1.4711904065516237,0.7387406847391728,0,489226,70,59,65,70,50,30,70,30,10.4375,10.75593220338983,21.082236842105264,66,30,30,45,35,30,40,50,13.93092105263158,14.163879598662207,21.082236842105264,4,-1,3,2,1,0,2.5,3.3,2.87,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,77,76,57,74,80,77,77,84,83,81,79,82,84,85,76,78,76,72,82,75,85,Draw,1729,1729,2008/2009,19,12/26/2008 0:00,10252,9825,Aston Villa,AVL,Arsenal,ARS
3222,E0,12/26/2008 0:00,Middlesbrough,Everton,A,5,6,5,8,0.4276919753753105,0.5498683825680024,0.9564200058496636,0.8964250999027973,-1,489227,70,70,70,70,50,30,70,30,11.526315789473683,11.526315789473683,19.11842105263158,60,65,60,70,45,40,70,40,12.289473684210526,12.370860927152318,19.11842105263158,-6,0,0,2,0,0,2.5,3.3,2.87,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70,66,71,72,69,73,74,74,81,78,75,82,74,78,82,76,82,76,75,77,69,80,Defeat,1729,1729,2008/2009,19,12/26/2008 0:00,8549,8668,Middlesbrough,MID,Everton,EVE
3228,E0,12/28/2008 0:00,Arsenal,Portsmouth,H,7,3,11,2,1.429960038881089,0.739982451,0.3158818367943843,0.4773733664542607,1,489234,66,30,30,45,35,30,40,50,13.93092105263158,14.163879598662207,17.16,70,70,70,70,55,40,70,40,11.486842105263158,11.486842105263158,17.16,2,-6,2,1,0,0,1.4,4.5,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,82,84,76,83,78,76,75,82,86,77,83,56,78,78,73,72,75,73,67,81,76,Win,1729,1729,2008/2009,20,12/28/2008 0:00,9825,8462,Arsenal,ARS,Portsmouth,POR
3231,E0,12/28/2008 0:00,Everton,Sunderland,H,6,5,8,2,1.0389890916945674,0.9534951740274936,0.6405381690552794,0.9158656442380386,1,489236,60,65,60,70,45,40,70,40,12.289473684210526,12.370860927152318,16.61513157894737,60,70,70,70,55,35,70,35,10.24342105263158,10.591836734693878,16.61513157894737,2,3,3,2,0,0,1.8,3.6,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,74,78,82,76,82,75,76,75,77,80,67,72,72,71,71,75,73,76,69,78,77,Win,1729,1729,2008/2009,20,12/28/2008 0:00,8668,8472,Everton,EVE,Sunderland,SUN
3232,E0,12/28/2008 0:00,Fulham,Chelsea,D,2,14,1,7,0.7538611081110271,0.8745247148288974,1.389295115530857,0.6199373582460309,0,489239,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,19.730263157894736,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,19.730263157894736,3,3,1,2,0,0,6.5,3.75,1.61,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,67,79,72,72,75,72,74,73,80,73,88,82,78,82,83,85,81,86,84,87,83,Draw,1729,1729,2008/2009,20,12/28/2008 0:00,9879,8455,Fulham,FUL,Chelsea,CHE
3241,E0,1/10/2009 0:00,Middlesbrough,Sunderland,D,3,5,2,7,0.4276919753753105,0.5498683825680024,0.6405381690552794,0.9158656442380386,0,489247,70,70,70,70,50,30,70,30,11.526315789473683,11.526315789473683,16.61513157894737,60,70,70,70,55,35,70,35,10.24342105263158,10.591836734693878,16.61513157894737,-6,1,0,2,0,1,2.25,3.2,3.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70,66,71,77,72,78,72,60,74,81,83,67,76,72,76,71,75,72,76,78,78,77,Draw,1729,1729,2008/2009,21,1/10/2009 0:00,8549,8472,Middlesbrough,MID,Sunderland,SUN
3252,E0,1/17/2009 0:00,Sunderland,Aston Villa,A,6,3,8,6,0.5875364510206286,0.8832992102954081,0.9973676513600468,1.0821903013284373,-1,489254,60,70,70,70,55,35,70,35,10.24342105263158,10.591836734693878,18.93092105263158,70,59,65,70,50,30,70,30,10.4375,10.75593220338983,18.93092105263158,4,5,2,4,0,1,3.25,3.25,2.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67,76,72,76,71,75,73,72,78,78,77,80,77,76,81,74,80,77,77,84,83,81,Defeat,1729,1729,2008/2009,22,1/17/2009 0:00,8472,10252,Sunderland,SUN,Aston Villa,AVL
3256,E0,1/19/2009 0:00,Liverpool,Everton,D,5,6,4,4,1.2333945350469817,0.6902603100321731,0.9564200058496636,0.8964250999027973,0,489253,50,35,50,60,70,40,60,40,14.88157894736842,14.930693069306932,19.11842105263158,60,65,60,70,45,40,70,40,12.289473684210526,12.370860927152318,19.11842105263158,7,7,2,4,1,0,1.62,3.75,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,85,80,77,76,80,88,82,79,88,83,82,74,78,82,76,75,82,76,77,80,73,Draw,1729,1729,2008/2009,22,1/19/2009 0:00,8650,8668,Liverpool,LIV,Everton,EVE
3257,E0,1/27/2009 0:00,Portsmouth,Aston Villa,A,8,2,17,5,0.3974511286316017,0.4650482597250658,0.9973676513600468,1.0821903013284373,-1,489267,70,70,70,70,55,40,70,40,11.486842105263158,11.486842105263158,18.93092105263158,70,59,65,70,50,30,70,30,10.4375,10.75593220338983,18.93092105263158,-8,4,0,4,0,0,3.25,3.4,2.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,77,78,78,72,76,73,71,73,76,74,80,81,57,76,74,72,77,84,80,81,77,Defeat,1729,1729,2008/2009,23,1/27/2009 0:00,8462,10252,Portsmouth,POR,Aston Villa,AVL
3258,E0,1/27/2009 0:00,Sunderland,Fulham,H,11,8,3,1,0.5875364510206286,0.8832992102954081,0.6463878326996199,0.859704072,1,489263,60,70,70,70,55,35,70,35,10.24342105263158,10.591836734693878,16.67105263157895,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,16.67105263157895,-1,1,1,1,0,0,2.25,3.3,3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67,71,76,71,71,75,73,72,73,78,77,75,67,79,72,72,75,72,74,73,73,80,Win,1729,1729,2008/2009,23,1/27/2009 0:00,8472,9879,Sunderland,SUN,Fulham,FUL
3262,E0,1/28/2009 0:00,Chelsea,Middlesbrough,H,12,5,8,3,1.404039313100767,0.6931851418543434,0.4124012869260018,0.4708931850091802,1,489272,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,17.157894736842106,70,70,70,70,50,30,70,30,11.526315789473683,11.526315789473683,17.157894736842106,0,-8,2,0,1,0,1.25,6,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,82,82,88,83,81,79,86,86,83,83,70,66,77,71,72,68,74,65,62,81,74,Win,1729,1729,2008/2009,23,1/28/2009 0:00,8455,8549,Chelsea,CHE,Middlesbrough,MID
3263,E0,1/28/2009 0:00,Everton,Arsenal,D,3,4,7,6,1.0389890916945674,0.9534951740274936,1.4711904065516237,0.7387406847391728,0,489269,60,65,60,70,45,40,70,40,12.289473684210526,12.370860927152318,21.082236842105264,66,30,30,45,35,30,40,50,13.93092105263158,14.163879598662207,21.082236842105264,6,4,3,3,0,1,3,3.3,2.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,74,78,82,76,75,82,76,77,75,80,79,82,73,84,83,75,76,72,82,86,85,Draw,1729,1729,2008/2009,23,1/28/2009 0:00,8668,9825,Everton,EVE,Arsenal,ARS
3270,E0,1/31/2009 0:00,Fulham,Portsmouth,H,6,6,5,8,0.7538611081110271,0.8745247148288974,0.3158818367943843,0.4773733664542607,1,489279,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,17.16,70,70,70,70,55,40,70,40,11.486842105263158,11.486842105263158,17.16,0,-6,1,0,0,0,2,3.3,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,67,72,79,72,73,72,74,75,73,80,83,77,74,78,72,76,73,71,69,76,74,Win,1729,1729,2008/2009,24,1/31/2009 0:00,9879,8462,Fulham,FUL,Portsmouth,POR
3275,E0,2/1/2009 0:00,Liverpool,Chelsea,H,15,1,12,1,1.2333945350469817,0.6902603100321731,1.389295115530857,0.6199373582460309,1,489275,50,35,50,60,70,40,60,40,14.88157894736842,14.930693069306932,19.730263157894736,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,19.730263157894736,7,2,2,3,1,0,2.5,3.1,3.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,77,85,80,76,80,82,85,79,88,88,88,82,82,88,83,86,81,86,79,83,83,Win,1729,1729,2008/2009,24,2/1/2009 0:00,8650,8455,Liverpool,LIV,Chelsea,CHE
3281,E0,2/7/2009 0:00,Portsmouth,Liverpool,A,7,9,2,4,0.3974511286316017,0.4650482597250658,1.3073998245100908,0.797062318,-1,489290,70,70,70,70,55,40,70,40,11.486842105263158,11.486842105263158,19.44407894736842,50,35,50,60,70,40,60,40,14.88157894736842,14.930693069306932,19.44407894736842,-7,6,0,2,0,1,5,3.3,1.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,77,78,78,72,73,76,71,73,72,76,84,85,80,82,77,76,85,78,81,66,78,Defeat,1729,1729,2008/2009,25,2/7/2009 0:00,8462,8650,Portsmouth,POR,Liverpool,LIV
3289,E0,2/21/2009 0:00,Arsenal,Sunderland,D,9,2,8,3,1.429960038881089,0.739982451,0.6405381690552794,0.9158656442380386,0,489294,66,30,30,45,35,30,40,50,13.93092105263158,14.163879598662207,16.61513157894737,60,70,70,70,55,35,70,35,10.24342105263158,10.591836734693878,16.61513157894737,3,2,2,2,0,0,1.4,4.33,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,82,85,84,83,82,76,72,84,77,85,67,76,76,71,71,75,72,73,73,76,77,Draw,1729,1729,2008/2009,26,2/21/2009 0:00,9825,8472,Arsenal,ARS,Sunderland,SUN
3290,E0,2/21/2009 0:00,Aston Villa,Chelsea,A,5,12,6,11,0.8143428015984447,0.9973676513600468,1.389295115530857,0.6199373582460309,-1,489296,70,59,65,70,50,30,70,30,10.4375,10.75593220338983,19.730263157894736,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,19.730263157894736,5,-2,4,2,0,1,3.3,3.3,2.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,81,76,57,74,80,77,84,83,77,81,88,82,82,88,78,86,81,86,87,79,83,Defeat,1729,1729,2008/2009,26,2/21/2009 0:00,10252,8455,Aston Villa,AVL,Chelsea,CHE
3299,E0,2/28/2009 0:00,Arsenal,Fulham,D,8,3,11,6,1.429960038881089,0.739982451,0.6463878326996199,0.859704072,0,489304,66,30,30,45,35,30,40,50,13.93092105263158,14.163879598662207,16.67105263157895,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,16.67105263157895,2,-4,1,1,0,1,1.4,4.33,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,82,85,84,82,83,76,76,82,75,85,77,71,82,75,74,75,75,72,76,80,73,Draw,1729,1729,2008/2009,27,2/28/2009 0:00,9825,9879,Arsenal,ARS,Fulham,FUL
3302,E0,2/28/2009 0:00,Middlesbrough,Liverpool,H,3,7,2,9,0.4276919753753105,0.5498683825680024,1.3073998245100908,0.797062318,1,489309,70,70,70,70,50,30,70,30,11.526315789473683,11.526315789473683,19.44407894736842,50,35,50,60,70,40,60,40,14.88157894736842,14.930693069306932,19.44407894736842,-6,3,0,2,0,1,5.5,3.5,1.72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,71,76,77,74,74,62,74,82,79,73,84,81,85,76,76,83,85,88,82,81,67,Win,1729,1729,2008/2009,27,2/28/2009 0:00,8549,8650,Middlesbrough,MID,Liverpool,LIV
3308,E0,3/3/2009 0:00,Portsmouth,Chelsea,A,9,11,6,5,0.3974511286316017,0.4650482597250658,1.389295115530857,0.6199373582460309,-1,489315,70,70,70,70,55,40,70,40,11.486842105263158,11.486842105263158,19.730263157894736,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,19.730263157894736,-2,2,1,3,0,1,6.5,3.75,1.57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,78,78,78,72,76,71,75,81,77,72,88,82,82,86,83,85,83,87,79,85,81,Defeat,1729,1729,2008/2009,28,3/3/2009 0:00,8462,8455,Portsmouth,POR,Chelsea,CHE
3324,E0,3/14/2009 0:00,Middlesbrough,Portsmouth,D,11,4,12,4,0.4276919753753105,0.5498683825680024,0.3158818367943843,0.4773733664542607,0,489329,70,70,70,70,50,30,70,30,11.526315789473683,11.526315789473683,17.16,70,70,70,70,55,40,70,40,11.486842105263158,11.486842105263158,17.16,-3,-2,1,1,0,1,2.2,3.2,3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,66,76,77,74,73,74,62,82,79,76,82,78,78,78,72,71,75,76,81,72,77,Draw,1729,1729,2008/2009,29,3/14/2009 0:00,8549,8462,Middlesbrough,MID,Portsmouth,POR
3332,E0,3/21/2009 0:00,Portsmouth,Everton,H,11,2,7,4,0.3974511286316017,0.4650482597250658,0.9564200058496636,0.8964250999027973,1,489340,70,70,70,70,55,40,70,40,11.486842105263158,11.486842105263158,19.11842105263158,60,65,60,70,45,40,70,40,12.289473684210526,12.370860927152318,19.11842105263158,0,7,1,3,1,0,2.75,3.2,2.62,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,74,78,78,72,78,75,71,81,72,77,84,73,80,80,76,76,77,76,76,78,77,Win,1729,1729,2008/2009,30,3/21/2009 0:00,8462,8668,Portsmouth,POR,Everton,EVE
3336,E0,3/22/2009 0:00,Liverpool,Aston Villa,H,7,4,4,6,1.2333945350469817,0.6902603100321731,0.9973676513600468,1.0821903013284373,1,489333,50,35,50,60,70,40,60,40,14.88157894736842,14.930693069306932,18.93092105263158,70,59,65,70,50,30,70,30,10.4375,10.75593220338983,18.93092105263158,4,-2,3,1,0,0,1.44,4.2,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,78,85,81,76,85,83,82,88,81,88,82,77,79,78,75,81,78,83,84,82,78,Win,1729,1729,2008/2009,30,3/22/2009 0:00,8650,10252,Liverpool,LIV,Aston Villa,AVL
3342,E0,4/4/2009 0:00,Fulham,Liverpool,A,1,10,3,6,0.7538611081110271,0.8745247148288974,1.3073998245100908,0.797062318,-1,489349,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,19.44407894736842,50,35,50,60,70,40,60,40,14.88157894736842,14.930693069306932,19.44407894736842,2,7,2,3,0,0,6,3.75,1.61,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,71,75,82,74,75,75,72,76,80,73,84,78,85,81,73,83,76,82,88,75,88,Defeat,1729,1729,2008/2009,31,4/4/2009 0:00,9879,8650,Fulham,FUL,Liverpool,LIV
3357,E0,4/12/2009 0:00,Aston Villa,Everton,D,8,6,11,7,0.8143428015984447,0.9973676513600468,0.9564200058496636,0.8964250999027973,0,489356,70,59,65,70,50,30,70,30,10.4375,10.75593220338983,19.11842105263158,60,65,60,70,45,40,70,40,12.289473684210526,12.370860927152318,19.11842105263158,-9,7,0,3,1,0,2.2,3.25,3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,75,78,57,74,81,78,83,84,82,82,84,74,80,80,76,76,76,79,76,77,77,Draw,1729,1729,2008/2009,32,4/12/2009 0:00,10252,8668,Aston Villa,AVL,Everton,EVE
3360,E0,4/18/2009 0:00,Middlesbrough,Fulham,D,14,6,9,1,0.4276919753753105,0.5498683825680024,0.6463878326996199,0.859704072,0,489367,70,70,70,70,50,30,70,30,11.526315789473683,11.526315789473683,16.67105263157895,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,16.67105263157895,-6,4,1,3,0,1,2.25,3.25,3.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,66,76,77,70,73,79,62,82,76,81,77,71,75,82,74,75,75,72,76,80,73,Draw,1729,1729,2008/2009,33,4/18/2009 0:00,8549,9879,Middlesbrough,MID,Fulham,FUL
3366,E0,4/21/2009 0:00,Liverpool,Arsenal,D,15,4,12,0,1.2333945350469817,0.6902603100321731,1.4711904065516237,0.7387406847391728,0,489363,50,35,50,60,70,40,60,40,14.88157894736842,14.930693069306932,21.082236842105264,66,30,30,45,35,30,40,50,13.93092105263158,14.163879598662207,21.082236842105264,11,13,4,5,0,0,1.72,3.6,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,78,85,82,76,83,85,78,82,81,88,74,82,85,76,66,82,72,76,87,83,77,Draw,1729,1729,2008/2009,33,4/21/2009 0:00,8650,9825,Liverpool,LIV,Arsenal,ARS
3367,E0,4/22/2009 0:00,Chelsea,Everton,D,6,5,4,6,1.404039313100767,0.6931851418543434,0.9564200058496636,0.8964250999027973,0,489372,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,19.11842105263158,60,65,60,70,45,40,70,40,12.289473684210526,12.370860927152318,19.11842105263158,4,5,4,2,0,0,1.44,4.2,8.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,78,82,86,83,85,85,87,83,85,81,84,73,80,79,76,76,67,76,76,79,77,Draw,1729,1729,2008/2009,33,4/22/2009 0:00,8455,8668,Chelsea,CHE,Everton,EVE
3376,E0,4/26/2009 0:00,Arsenal,Middlesbrough,H,11,4,8,1,1.429960038881089,0.739982451,0.4124012869260018,0.4708931850091802,1,489374,66,30,30,45,35,30,40,50,13.93092105263158,14.163879598662207,17.157894736842106,70,70,70,70,50,30,70,30,11.526315789473683,11.526315789473683,17.157894736842106,11,-2,4,1,0,0,1.5,4.2,7.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,78,85,76,66,80,76,87,82,83,77,73,66,76,77,70,74,62,79,82,73,76,Win,1729,1729,2008/2009,34,4/26/2009 0:00,9825,8549,Arsenal,ARS,Middlesbrough,MID
3379,E0,5/2/2009 0:00,Chelsea,Fulham,H,5,3,5,4,1.404039313100767,0.6931851418543434,0.6463878326996199,0.859704072,1,489392,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,16.67105263157895,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,16.67105263157895,3,4,3,3,0,0,1.53,3.8,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,82,82,86,83,83,85,87,83,85,81,77,71,75,82,74,75,75,72,76,73,73,Win,1729,1729,2008/2009,35,5/2/2009 0:00,8455,9879,Chelsea,CHE,Fulham,FUL
3382,E0,5/2/2009 0:00,Portsmouth,Arsenal,A,4,9,5,11,0.3974511286316017,0.4650482597250658,1.4711904065516237,0.7387406847391728,-1,489389,70,70,70,70,55,40,70,40,11.486842105263158,11.486842105263158,21.082236842105264,66,30,30,45,35,30,40,50,13.93092105263158,14.163879598662207,21.082236842105264,-1,9,1,4,0,1,3.2,3.3,2.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,72,78,78,72,76,75,68,71,74,77,74,82,72,74,78,80,76,73,83,77,75,Defeat,1729,1729,2008/2009,35,5/2/2009 0:00,8462,9825,Portsmouth,POR,Arsenal,ARS
3392,E0,5/9/2009 0:00,Fulham,Aston Villa,H,11,2,7,5,0.7538611081110271,0.8745247148288974,0.9973676513600468,1.0821903013284373,1,489399,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,18.93092105263158,70,59,65,70,50,30,70,30,10.4375,10.75593220338983,18.93092105263158,0,-5,2,1,0,0,2.62,3.25,2.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,71,75,82,74,75,75,72,76,73,72,82,75,57,78,74,81,78,83,84,82,82,Win,1729,1729,2008/2009,36,5/9/2009 0:00,9879,10252,Fulham,FUL,Aston Villa,AVL
3396,E0,5/10/2009 0:00,Arsenal,Chelsea,A,7,8,6,2,1.429960038881089,0.739982451,1.389295115530857,0.6199373582460309,-1,489394,66,30,30,45,35,30,40,50,13.93092105263158,14.163879598662207,19.730263157894736,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,19.730263157894736,10,4,4,3,1,0,2.6,3.25,2.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,82,85,76,66,80,82,72,76,87,85,88,82,82,86,83,85,83,87,83,85,81,Defeat,1729,1729,2008/2009,36,5/10/2009 0:00,9825,8455,Arsenal,ARS,Chelsea,CHE
3403,E0,5/16/2009 0:00,Middlesbrough,Aston Villa,D,6,6,6,8,0.4276919753753105,0.5498683825680024,0.9973676513600468,1.0821903013284373,0,489406,70,70,70,70,50,30,70,30,11.526315789473683,11.526315789473683,18.93092105263158,70,59,65,70,50,30,70,30,10.4375,10.75593220338983,18.93092105263158,-4,-2,1,1,1,0,2.5,3.4,2.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,73,62,76,77,71,72,74,74,82,79,72,82,81,78,79,74,84,78,83,82,82,78,Draw,1729,1729,2008/2009,37,5/16/2009 0:00,8549,10252,Middlesbrough,MID,Aston Villa,AVL
3413,E0,5/24/2009 0:00,Fulham,Everton,A,4,10,2,2,0.7538611081110271,0.8745247148288974,0.9564200058496636,0.8964250999027973,-1,489420,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,19.11842105263158,60,65,60,70,45,40,70,40,12.289473684210526,12.370860927152318,19.11842105263158,2,3,3,1,0,1,2.1,3.3,3.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,71,75,82,74,76,75,72,75,73,72,84,74,79,80,76,76,79,73,76,76,78,Defeat,1729,1729,2008/2009,38,5/24/2009 0:00,9879,8668,Fulham,FUL,Everton,EVE
3424,E0,8/15/2009 0:00,Everton,Arsenal,A,5,9,4,9,1.0389890916945674,0.9534951740274936,1.4711904065516237,0.7387406847391728,-1,658576,60,65,60,70,45,40,70,40,12.289473684210526,12.370860927152318,21.082236842105264,66,30,30,45,35,30,40,50,13.93092105263158,14.163879598662207,21.082236842105264,1,5,1,3,0,1,3.2,3.25,2.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,74,79,80,76,76,76,79,76,77,77,79,82,84,73,82,77,72,87,76,85,83,Defeat,1729,1729,2009/2010,1,8/15/2009 0:00,8668,9825,Everton,EVE,Arsenal,ARS
3425,E0,8/15/2009 0:00,Portsmouth,Fulham,A,4,3,6,4,0.3974511286316017,0.4650482597250658,0.6463878326996199,0.859704072,-1,658580,70,70,70,70,55,40,70,40,11.486842105263158,11.486842105263158,16.67105263157895,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,16.67105263157895,-8,0,0,3,0,1,2.63,3.2,2.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,74,78,74,56,71,72,81,78,77,75,77,71,75,82,74,75,75,72,76,80,73,Defeat,1729,1729,2009/2010,1,8/15/2009 0:00,8462,9879,Portsmouth,POR,Fulham,FUL
3430,E0,8/18/2009 0:00,Sunderland,Chelsea,A,3,9,1,14,0.5875364510206286,0.8832992102954081,1.389295115530857,0.6199373582460309,-1,658584,60,70,70,70,55,35,70,35,10.24342105263158,10.591836734693878,19.730263157894736,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,19.730263157894736,0,7,2,4,0,1,6.5,4,1.53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67,71,76,71,71,51,73,81,76,77,77,88,82,78,86,83,85,85,85,87,79,85,Defeat,1729,1729,2009/2010,2,8/18/2009 0:00,8472,8455,Sunderland,SUN,Chelsea,CHE
3436,E0,8/22/2009 0:00,Arsenal,Portsmouth,H,16,4,8,4,1.429960038881089,0.739982451,0.3158818367943843,0.4773733664542607,1,658593,66,30,30,45,35,30,40,50,13.93092105263158,14.163879598662207,17.16,70,70,70,70,55,40,70,40,11.486842105263158,11.486842105263158,17.16,8,-8,3,0,2,0,1.17,7,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,78,84,73,66,87,76,76,83,85,83,82,56,74,78,74,75,72,71,81,78,74,Win,1729,1729,2009/2010,3,8/22/2009 0:00,9825,8462,Arsenal,ARS,Portsmouth,POR
3442,E0,8/23/2009 0:00,Burnley,Everton,H,4,11,3,7,0.084242359,0.1491664229306815,0.9564200058496636,0.8964250999027973,1,658601,70,65,70,70,70,65,70,70,9.776315789473683,9.906666666666666,19.11842105263158,60,65,60,70,45,40,70,40,12.289473684210526,12.370860927152318,19.11842105263158,-1,-4,1,1,0,0,3.4,3.3,2.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,67,66,68,67,70,65,55,69,74,68,84,74,79,76,76,76,73,77,76,79,78,Win,1729,1729,2009/2010,3,8/23/2009 0:00,8191,8668,Burnley,BUR,Everton,EVE
3443,E0,8/23/2009 0:00,Fulham,Chelsea,A,1,4,4,7,0.7538611081110271,0.8745247148288974,1.389295115530857,0.6199373582460309,-1,658598,60,70,70,70,50,40,35,40,11.057017543859647,11.154867256637168,19.730263157894736,70,60,56,70,70,30,60,35,15.513157894736842,15.61589404,19.730263157894736,0,8,3,4,0,1,6.5,3.8,1.57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,71,75,82,74,75,75,72,76,76,73,88,82,84,86,83,83,85,81,87,85,83,Defeat,1729,1729,2009/2010,3,8/23/2009 0:00,9879,8455,Fulham,FUL,Chelsea,CHE
